Pre-Match PPG (Home),Pre-Match PPG (Away),home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_fouls,away_team_fouls,home_team_possession,team_a_xg,team_b_xg,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,result
3.0,3.0,1,6,1,0,3,0,10,8,6,5,18,11,49,1.36,1.18,2.12,3.38,3.67,0.0
3.0,1.0,8,4,3,0,3,0,18,13,5,6,11,20,69,2.0,1.4,2.07,3.4,3.8,2.0
0.0,1.0,5,8,1,0,1,0,11,13,6,5,18,10,61,1.41,1.6,1.87,3.59,4.41,0.0
1.0,0.0,4,3,3,0,0,0,12,8,6,4,20,17,58,1.56,0.99,1.69,3.58,5.85,0.0
3.0,3.0,6,3,2,0,4,0,19,6,6,3,11,17,56,2.19,0.86,2.27,3.37,3.3,1.0
3.0,0.0,4,7,3,0,2,0,18,12,11,7,15,14,50,2.15,1.52,2.05,3.44,3.82,0.0
0.0,1.0,6,6,2,0,4,0,15,17,5,9,18,19,50,1.6,1.97,2.02,3.39,4.01,2.0
0.0,1.0,5,2,2,0,3,0,7,11,4,5,14,15,52,1.04,1.31,2.65,3.05,2.98,1.0
3.0,3.0,12,2,1,0,2,0,16,11,9,9,15,20,38,2.14,1.66,4.1,3.3,2.03,2.0
1.0,0.0,7,6,1,0,2,0,12,16,6,9,12,11,55,1.44,1.99,2.33,3.18,3.38,2.0
1.0,1.0,4,2,2,0,2,0,9,9,6,5,18,13,64,1.41,1.2,1.74,3.64,5.26,0.0
2.0,0.0,7,5,2,0,4,0,14,9,4,5,14,18,55,1.62,1.09,2.2,3.5,3.15,2.0
3.0,0.0,5,2,3,0,3,0,8,7,5,5,22,15,52,1.19,1.11,1.67,3.7,5.15,1.0
1.5,2.0,4,7,2,0,1,0,15,9,8,6,9,12,71,1.81,1.2,1.53,4.1,5.95,0.0
3.0,0.0,7,5,1,0,2,0,11,11,4,6,13,17,60,1.27,1.35,2.2,3.05,3.5,1.0
2.0,2.0,3,6,3,0,1,0,13,8,9,3,12,7,35,1.72,1.19,3.05,3.4,2.25,0.0
2.0,0.5,16,5,3,1,2,0,13,18,9,11,15,16,57,1.88,2.28,1.51,4.3,5.85,2.0
1.5,0.5,8,0,1,0,3,1,17,3,11,2,11,19,66,2.25,0.47,2.5,3.25,2.8,0.0
1.0,1.5,2,2,2,0,1,0,17,9,8,4,16,11,51,2.0,1.18,2.9,3.15,2.5,0.0
0.5,0.5,3,2,4,0,2,0,10,15,6,5,15,15,41,1.3,1.64,2.5,3.15,2.9,1.0
1.5,3.0,6,4,4,0,2,0,13,12,3,6,14,9,34,1.3,1.58,2.75,3.4,2.45,2.0
2.0,1.0,5,7,3,1,0,0,10,4,3,3,19,12,57,1.23,0.8,2.15,3.35,3.3,2.0
0.5,3.0,2,7,2,0,3,0,8,6,3,3,15,19,41,1.1,0.86,3.85,3.55,1.91,2.0
2.0,2.0,10,2,2,0,1,0,14,10,6,7,13,13,56,1.72,1.33,2.3,3.4,2.95,1.0
1.0,1.5,2,1,2,0,2,0,11,7,5,4,17,20,43,1.28,1.02,2.2,3.3,3.3,0.0
3.0,1.0,4,3,2,0,1,0,5,9,2,3,9,15,55,0.74,0.99,2.5,3.25,2.8,1.0
2.0,0.0,9,5,1,0,4,0,12,17,5,10,10,14,71,1.58,1.94,1.61,3.9,5.45,2.0
0.0,0.0,5,3,4,0,3,0,18,9,8,8,14,21,51,2.04,1.32,2.05,3.25,3.7,2.0
0.5,2.0,8,2,0,0,3,0,13,9,9,0,16,11,42,1.74,0.83,2.25,3.25,3.25,0.0
2.0,0.5,2,3,2,0,5,0,14,13,7,10,17,16,50,1.68,1.86,1.83,3.5,4.2,1.0
1.33,0.33,5,7,1,0,4,0,13,14,5,8,17,23,61,1.53,1.74,1.53,4.25,5.75,0.0
2.0,1.5,3,2,1,0,2,0,15,8,7,3,12,14,63,1.81,1.02,2.2,3.35,3.25,2.0
2.33,1.33,7,6,1,0,1,0,10,7,7,3,14,10,43,1.42,1.03,2.0,3.45,3.65,0.0
2.33,0.67,8,4,1,0,1,0,9,11,5,7,13,20,44,1.17,1.54,2.35,3.2,3.05,2.0
1.33,1.33,1,3,3,0,2,0,11,15,4,6,17,16,39,1.22,1.72,2.05,3.55,3.4,0.0
1.5,1.33,6,8,1,0,4,1,11,18,6,10,12,19,34,1.35,2.24,2.2,3.5,3.05,0.0
2.0,0.33,3,3,3,0,2,0,10,16,3,6,13,13,58,1.11,1.73,2.5,2.9,3.1,2.0
0.67,0.33,3,1,2,0,5,0,12,9,4,5,13,18,54,1.46,1.22,2.25,3.25,3.15,1.0
2.33,3.0,4,6,2,0,1,0,7,7,2,4,20,13,30,0.85,1.09,3.0,3.5,2.25,1.0
1.67,1.0,7,4,1,1,3,0,10,13,7,4,12,15,46,1.39,1.55,2.05,3.35,3.6,0.0
2.33,3.0,5,2,2,0,2,0,7,11,3,9,19,17,47,1.08,1.55,3.4,3.75,2.04,2.0
0.0,1.0,6,4,2,0,2,0,20,15,8,10,12,16,59,2.31,1.91,2.55,3.5,2.55,2.0
1.33,1.67,7,5,0,0,5,1,18,10,9,6,15,9,51,2.23,1.4,2.5,3.3,2.75,0.0
1.67,0.75,10,10,3,0,1,0,21,15,11,9,10,10,56,2.6,1.83,1.67,3.85,4.95,0.0
1.5,1.5,6,2,2,0,3,0,6,10,2,6,13,18,72,0.95,1.32,1.91,3.45,4.0,1.0
0.33,0.67,1,3,0,0,2,0,7,6,3,3,14,11,58,1.05,0.8,2.2,3.05,3.5,2.0
1.5,1.33,7,3,0,0,4,0,11,12,4,3,7,13,56,1.38,1.18,1.86,3.7,4.15,2.0
1.33,1.0,2,8,3,0,1,0,5,15,3,6,18,17,52,0.88,1.74,2.4,3.15,3.05,2.0
1.5,1.25,2,11,1,0,3,0,10,15,4,6,8,14,42,1.12,1.79,2.15,3.2,3.4,0.0
1.75,2.33,5,4,2,0,3,0,10,10,3,5,11,12,38,1.1,1.32,2.9,3.25,2.45,2.0
2.0,1.5,4,6,2,0,1,0,12,14,4,7,9,15,53,1.35,1.7,2.45,3.3,2.8,1.0
1.33,1.0,3,3,2,0,3,1,16,9,7,3,17,13,45,1.79,1.16,2.95,3.1,2.45,0.0
0.75,2.0,7,2,2,0,2,0,18,7,9,5,9,20,64,2.3,0.99,2.65,3.05,2.75,1.0
2.5,1.0,6,3,3,0,4,0,15,7,5,4,17,16,49,1.74,0.92,1.74,3.5,4.65,1.0
1.0,1.0,10,9,3,0,3,0,14,14,7,7,16,10,44,1.82,1.89,2.4,3.25,2.85,2.0
2.0,1.0,0,1,2,0,3,0,10,9,6,4,14,14,37,1.29,1.14,2.05,3.2,3.6,0.0
1.75,0.5,13,4,3,0,2,0,14,12,7,5,12,18,69,1.97,1.38,1.37,4.6,6.9,2.0
0.25,0.25,6,3,2,0,4,0,14,7,5,3,10,18,37,1.53,1.01,2.35,3.05,3.2,0.0
1.2,0.6,8,5,3,0,2,1,13,13,7,6,12,15,47,1.65,1.45,1.95,3.35,4.0,1.0
2.0,3.0,7,7,1,0,3,0,7,8,2,4,14,13,43,1.1,1.16,3.6,3.65,1.95,1.0
1.75,1.75,8,8,2,0,1,0,14,14,8,8,17,12,47,1.88,1.83,1.84,3.5,3.85,2.0
1.75,1.25,2,8,0,0,3,1,7,17,6,9,17,10,42,1.23,2.26,2.15,3.25,3.4,0.0
1.4,1.25,6,1,1,0,2,0,15,11,5,3,16,16,57,1.7,1.23,1.83,3.6,4.2,1.0
1.75,0.75,8,6,2,0,3,0,10,10,7,5,12,15,52,1.45,1.34,2.1,3.45,3.35,1.0
2.0,1.5,3,2,1,0,3,0,8,6,3,2,12,23,56,1.08,0.89,2.45,3.4,2.8,1.0
0.0,1.4,0,5,1,0,2,0,11,12,4,5,16,9,47,1.42,1.63,2.6,3.3,2.65,2.0
1.4,2.0,4,4,1,0,1,0,11,9,7,2,15,11,49,1.47,0.94,2.2,3.25,3.3,0.0
0.8,2.5,4,7,3,0,1,1,7,12,3,8,9,10,42,0.98,1.65,3.1,3.25,2.3,2.0
1.4,1.0,9,6,2,0,3,0,21,8,11,2,10,25,70,2.83,0.76,1.43,4.65,6.5,1.0
1.75,1.0,6,5,2,0,3,0,10,5,5,2,13,14,45,1.27,0.94,2.6,3.2,2.7,0.0
1.8,0.8,10,4,2,0,2,0,21,11,7,5,7,15,71,2.28,1.33,2.05,3.3,3.6,1.0
2.2,1.75,5,7,1,0,3,1,15,5,5,2,20,11,55,1.69,0.72,1.77,3.7,4.45,1.0
0.8,1.0,6,5,1,0,1,0,12,11,5,4,19,11,52,1.54,1.23,2.1,3.35,3.35,1.0
2.25,0.8,7,6,1,0,2,0,15,9,7,5,10,14,53,1.84,1.37,2.15,3.45,3.25,2.0
1.8,1.4,5,7,0,0,2,0,10,13,6,7,12,16,62,1.52,1.56,2.15,3.55,3.2,1.0
1.17,0.83,1,6,3,0,2,0,9,8,5,3,16,12,44,1.1,1.08,2.25,3.2,3.25,0.0
1.8,1.2,3,5,4,0,3,0,14,11,6,6,18,20,47,1.65,1.48,2.6,3.25,2.65,1.0
1.8,0.2,5,5,1,0,2,0,9,13,6,6,10,11,63,1.38,1.66,2.0,3.5,3.65,1.0
0.0,1.4,1,9,1,0,3,0,7,14,4,10,9,17,38,0.91,2.2,2.85,3.45,2.35,0.0
1.67,1.0,3,3,2,1,3,1,7,7,4,3,14,15,54,1.03,0.82,2.25,3.15,3.35,0.0
1.4,1.67,6,3,3,0,2,0,13,12,6,9,20,12,49,1.55,1.67,2.7,3.2,2.6,2.0
1.6,1.4,7,4,3,0,2,1,12,11,4,4,11,16,47,1.51,1.26,2.6,3.2,2.7,1.0
2.0,0.67,13,1,5,0,2,1,20,13,9,5,10,16,54,2.28,1.33,2.3,3.25,3.15,0.0
1.33,2.6,8,1,1,0,3,0,19,9,10,4,14,18,49,2.27,1.16,2.85,3.35,2.4,0.0
0.8,1.0,7,5,3,0,1,0,11,8,5,7,10,12,47,1.36,1.27,2.2,3.2,3.35,1.0
1.67,1.17,4,6,3,0,1,0,15,17,7,12,14,14,36,1.66,2.29,2.0,3.7,3.45,1.0
1.33,1.6,5,1,2,0,3,0,14,6,13,4,13,20,61,1.97,0.77,1.58,4.4,6.8,0.0
1.8,1.0,14,3,4,0,0,0,15,13,6,3,13,8,58,1.75,1.21,1.95,3.4,3.9,1.0
2.0,2.6,4,4,1,0,2,0,9,13,2,5,14,15,50,0.85,1.38,4.15,3.5,1.87,2.0
2.0,1.67,6,3,2,0,1,0,14,11,11,4,15,16,46,1.84,1.33,1.74,3.6,4.65,0.0
0.83,0.83,6,7,0,0,3,0,12,11,4,3,13,16,49,1.45,1.35,2.1,3.45,3.35,1.0
0.67,1.33,5,5,0,0,2,0,11,13,5,8,10,18,51,1.37,1.74,2.75,3.3,2.5,2.0
1.67,0.8,8,1,0,0,3,0,12,6,6,3,11,21,60,1.51,0.83,2.0,3.45,3.75,0.0
1.17,1.0,7,5,1,0,2,0,10,6,2,5,19,10,39,1.14,0.97,2.25,3.25,3.15,2.0
1.67,0.83,4,8,4,0,1,0,14,12,7,10,16,13,53,1.69,1.85,2.3,3.2,3.2,0.0
1.67,0.71,1,7,4,0,1,0,7,16,3,6,13,16,52,0.9,1.94,2.1,3.35,3.45,0.0
1.86,0.57,7,0,3,0,4,0,13,5,6,3,14,18,70,2.03,0.6,1.8,3.5,4.55,0.0
1.86,2.17,8,3,3,0,1,0,11,9,4,5,12,17,49,1.45,1.11,4.35,3.65,1.77,2.0
1.5,1.86,7,4,0,0,4,0,19,9,7,5,14,17,57,2.26,1.17,2.4,3.25,2.95,1.0
2.17,1.17,6,6,1,0,2,0,13,18,6,9,10,13,55,1.49,2.03,2.55,3.3,2.7,2.0
1.43,0.33,5,0,1,0,1,1,14,6,7,4,18,14,60,1.78,0.81,2.3,3.3,3.0,0.0
1.57,1.33,5,3,0,0,3,0,17,8,6,5,10,12,62,1.85,1.18,2.2,3.05,3.5,1.0
1.67,1.57,9,8,3,0,3,0,12,13,5,4,21,16,49,1.45,1.58,3.2,3.4,2.2,1.0
1.57,0.86,4,5,2,0,5,0,10,10,7,6,20,21,56,1.55,1.33,1.65,4.05,4.8,1.0
1.57,1.43,11,6,0,0,2,1,16,5,11,4,4,11,60,2.25,1.01,1.35,5.2,8.0,0.0
2.14,0.67,8,2,0,0,1,0,14,7,4,4,12,14,41,1.48,0.92,1.71,3.55,5.0,0.0
0.86,2.67,4,6,5,0,3,0,9,12,6,4,18,20,39,1.29,1.39,3.05,3.35,2.3,2.0
1.67,1.33,1,3,2,0,2,0,7,9,6,4,12,11,36,1.11,1.25,2.0,3.35,3.85,1.0
0.5,1.14,5,3,4,0,1,0,6,14,3,8,18,7,38,0.91,1.89,2.8,3.4,2.45,2.0
0.83,1.0,6,4,1,0,3,0,11,7,6,4,12,21,56,1.82,1.18,2.15,3.25,3.45,2.0
0.57,1.17,5,8,1,0,4,0,11,7,4,2,19,15,39,1.39,1.16,3.1,3.3,2.3,1.0
1.5,1.43,4,2,2,0,3,0,10,11,5,3,10,16,48,1.39,1.21,1.69,4.0,4.45,0.0
1.43,2.29,9,2,3,1,4,0,14,14,6,7,20,10,49,1.94,1.76,3.5,3.65,2.0,2.0
1.63,0.29,8,2,2,0,4,1,12,5,2,3,13,21,59,1.44,0.69,2.6,3.25,2.7,1.0
1.86,1.25,5,3,0,0,4,0,12,9,7,6,9,12,42,1.54,1.29,1.95,3.45,3.75,0.0
1.86,0.5,8,9,1,0,4,0,12,13,0,9,13,12,58,1.29,1.71,2.4,3.45,3.3,2.0
1.0,0.63,7,1,2,0,3,0,13,5,7,3,19,18,58,1.71,0.74,2.5,3.15,2.85,1.0
1.63,1.38,5,1,1,0,1,0,15,10,9,6,12,10,47,2.01,1.32,2.75,3.45,2.45,2.0
0.63,1.29,4,2,2,0,4,0,7,11,6,4,11,24,47,1.15,1.27,3.4,3.2,2.2,1.0
2.0,1.75,7,4,2,0,3,0,17,13,7,7,12,18,66,2.3,1.51,2.2,3.2,3.35,2.0
1.86,0.88,6,8,2,0,0,0,8,19,3,10,15,14,57,1.08,2.26,1.71,3.9,4.45,2.0
0.43,2.71,2,2,3,1,1,0,11,8,3,6,16,19,39,1.14,1.36,4.6,3.6,1.77,2.0
2.25,1.14,5,4,1,0,0,0,17,15,8,7,22,10,44,1.92,1.83,2.0,3.35,3.8,0.0
1.57,1.25,8,12,1,0,3,0,8,10,4,3,14,13,52,1.19,1.35,1.71,3.7,4.75,0.0
1.5,1.29,3,3,2,0,1,0,16,8,8,6,12,16,53,2.09,1.22,1.91,3.8,3.7,0.0
0.75,1.25,2,5,3,0,1,0,13,13,4,5,17,14,53,1.48,1.38,2.05,3.4,3.55,1.0
0.71,1.5,4,4,1,0,2,0,13,9,7,6,10,15,56,1.79,1.21,2.2,3.3,3.2,1.0
1.57,0.57,4,6,5,0,3,0,12,13,7,6,15,11,44,1.5,1.72,2.4,3.15,3.0,1.0
1.75,0.71,2,4,1,0,0,0,19,9,11,2,10,13,59,2.35,0.96,1.38,4.65,7.75,0.0
1.89,1.0,8,1,3,0,4,0,17,8,9,6,22,20,56,2.15,1.18,1.5,4.15,6.15,2.0
0.75,1.11,2,0,3,0,2,0,9,5,5,2,18,14,61,1.48,0.66,1.83,3.45,4.35,1.0
1.0,1.22,5,3,1,0,2,0,20,12,7,6,14,15,64,2.1,1.32,2.15,3.35,3.4,2.0
0.78,1.44,6,3,2,0,1,0,8,8,4,4,13,25,63,1.23,1.08,2.2,3.5,3.05,2.0
1.75,0.63,2,6,3,0,3,0,8,13,7,8,10,14,37,1.19,1.79,1.87,3.4,4.3,0.0
1.63,2.75,8,5,1,0,1,0,9,15,6,6,15,15,45,1.32,1.83,3.3,3.35,2.15,0.0
0.38,1.13,3,4,6,0,4,0,15,13,4,7,16,21,50,1.54,1.67,2.55,3.2,2.8,2.0
1.5,1.25,8,13,3,0,2,0,10,16,8,5,10,10,45,1.49,1.8,3.7,3.15,2.1,0.0
1.67,0.63,4,3,3,0,0,0,18,11,11,6,11,10,56,2.22,1.39,1.74,3.75,4.5,0.0
1.78,1.11,8,3,1,0,3,0,13,13,6,9,14,10,56,1.68,1.88,1.87,3.4,4.25,0.0
1.56,1.89,2,3,1,0,1,0,13,8,5,6,10,9,59,1.53,1.22,2.75,3.15,2.6,0.0
1.63,0.38,2,4,4,2,3,0,4,9,2,7,18,14,45,0.72,1.36,3.0,3.2,2.4,2.0
0.67,0.78,4,3,3,0,3,0,9,6,6,2,13,15,43,1.25,0.84,2.1,3.3,3.5,0.0
1.25,1.25,3,6,2,0,1,0,11,9,7,0,26,9,35,1.65,1.0,2.55,3.55,2.55,0.0
1.67,0.67,5,2,0,0,1,0,14,5,8,4,12,16,68,1.81,0.75,1.71,3.45,5.4,0.0
2.0,1.56,1,9,1,0,2,0,7,10,6,4,12,8,27,1.01,1.48,2.4,3.45,2.8,1.0
1.44,1.11,4,4,3,1,2,0,14,13,8,9,22,22,43,1.71,1.66,2.3,3.25,3.1,2.0
2.33,2.38,7,11,3,1,3,0,13,12,6,5,21,14,28,1.59,1.79,2.75,3.25,2.55,0.0
0.33,0.56,2,7,1,0,2,0,9,16,6,11,12,23,35,1.17,2.42,2.65,3.15,2.7,0.0
0.7,0.56,5,3,1,0,2,0,13,4,4,3,11,19,64,1.67,0.72,2.05,3.35,3.65,2.0
0.89,2.44,3,1,2,0,2,1,11,7,8,2,16,11,38,1.61,0.98,3.85,3.4,1.95,0.0
1.89,1.33,7,2,3,0,4,0,13,11,4,3,15,14,53,1.56,1.41,2.15,3.35,3.35,0.0
1.8,1.1,7,5,2,0,4,0,16,8,12,4,16,14,53,2.32,1.15,1.45,4.55,6.35,0.0
1.78,1.6,6,7,1,0,4,0,7,13,4,5,10,25,55,1.07,1.57,2.35,3.55,2.8,0.0
0.78,1.22,4,5,2,0,3,1,8,12,5,5,18,17,42,1.19,1.52,2.75,3.05,2.7,0.0
1.89,1.11,2,3,3,0,3,0,7,13,4,8,11,19,39,0.96,1.87,2.7,3.15,2.65,0.0
1.7,1.7,5,5,1,0,1,0,17,6,13,4,16,11,65,2.48,0.89,1.53,4.2,5.95,0.0
1.44,1.3,12,5,1,0,1,0,11,11,7,7,14,12,53,1.67,1.41,2.0,3.55,3.5,2.0
1.9,1.11,5,4,3,0,4,0,10,15,5,8,19,15,55,1.5,1.74,2.4,3.5,2.75,2.0
2.4,0.6,4,3,2,0,2,0,9,7,6,0,24,18,53,1.34,0.81,1.71,3.5,5.0,0.0
1.44,1.0,5,6,1,0,3,1,16,15,8,4,19,16,49,2.15,1.43,2.45,3.25,2.85,0.0
1.7,1.4,5,4,1,0,2,0,8,11,5,5,13,15,57,1.23,1.29,2.35,3.3,2.95,2.0
1.67,0.67,0,7,6,0,0,0,8,15,4,8,20,13,42,1.08,1.82,2.95,3.05,2.5,2.0
0.9,1.5,11,8,3,0,3,0,14,12,10,6,18,13,38,2.0,1.51,2.65,3.4,2.55,1.0
1.8,1.2,4,2,2,0,0,0,12,11,7,5,8,13,64,1.81,1.31,1.53,4.2,5.9,0.0
1.0,0.5,8,3,3,0,2,0,9,8,3,3,18,26,51,1.22,1.06,2.15,3.05,3.6,1.0
1.91,2.11,3,4,3,0,5,1,16,12,5,5,11,28,50,1.74,1.53,2.95,3.6,2.25,0.0
0.6,1.0,3,6,4,0,2,0,8,18,5,4,16,14,43,1.15,1.81,4.4,3.45,1.83,2.0
0.64,1.1,3,9,2,0,1,0,12,9,6,6,14,11,41,1.52,1.49,2.3,3.1,3.2,0.0
2.0,0.7,7,1,1,0,4,0,11,14,4,5,13,19,48,1.42,1.47,1.69,3.6,5.2,2.0
2.0,2.2,8,4,0,0,3,0,14,11,8,5,19,16,38,1.73,1.48,2.9,3.3,2.4,1.0
1.9,1.0,14,10,1,0,2,0,14,8,6,6,17,16,60,1.72,1.34,1.65,3.9,5.05,1.0
1.1,0.8,5,2,2,1,1,0,9,10,4,5,11,9,48,1.13,1.26,2.15,3.3,3.3,2.0
1.3,1.45,8,3,1,0,2,0,9,12,5,3,13,17,56,1.21,1.36,2.4,3.4,2.85,1.0
2.45,1.45,4,3,3,0,2,0,14,13,6,4,15,9,37,1.67,1.29,1.59,3.95,5.5,1.0
1.6,1.55,3,1,2,0,1,0,10,7,5,2,18,14,56,1.38,0.88,3.0,3.3,2.3,1.0
1.82,0.55,8,4,1,0,4,0,14,5,9,3,12,18,57,2.0,0.79,1.4,4.5,7.5,0.0
1.73,1.45,6,10,0,0,3,0,5,13,3,9,15,21,51,1.0,1.88,2.4,3.4,2.8,2.0
1.55,1.09,6,5,3,0,5,0,11,10,6,2,18,15,43,1.33,1.0,2.4,3.3,2.95,0.0
1.82,0.9,5,3,5,0,2,1,6,11,4,0,22,17,41,0.94,1.13,2.5,3.15,2.9,0.0
1.3,2.09,8,5,2,0,4,2,12,8,5,6,11,16,51,1.67,1.25,3.2,3.4,2.15,0.0
1.5,0.91,7,5,3,0,2,1,13,11,4,6,16,14,52,1.62,1.38,2.25,3.25,3.2,1.0
0.91,1.3,3,5,2,0,2,0,10,13,3,4,8,13,41,1.22,1.48,2.6,3.4,2.55,1.0
1.45,1.9,4,5,2,0,3,0,6,12,5,7,12,15,48,0.94,1.56,5.85,4.35,1.51,2.0
1.82,1.18,3,7,3,0,3,0,7,17,4,7,11,13,60,1.23,1.86,2.65,3.2,2.65,2.0
0.55,1.0,3,4,4,0,2,0,8,10,4,5,14,8,58,1.12,1.37,2.9,3.2,2.45,0.0
1.0,0.91,4,3,2,0,2,0,11,16,2,10,15,18,55,1.26,1.96,2.05,3.15,3.85,2.0
1.91,1.42,9,6,1,0,2,0,13,15,6,9,9,18,63,1.6,1.85,2.3,3.35,3.0,2.0
2.0,1.55,4,2,3,0,4,1,11,7,5,4,13,15,63,1.52,1.11,1.83,3.7,4.05,2.0
1.0,0.55,7,3,1,0,3,0,13,6,6,3,10,13,54,1.55,0.8,2.05,3.3,3.65,0.0
0.83,2.0,4,3,3,0,4,0,11,8,2,5,15,27,58,1.39,1.1,4.2,3.55,1.83,2.0
1.27,1.0,8,5,1,0,3,0,14,7,9,6,14,18,63,1.94,1.18,2.6,3.3,2.65,1.0
1.91,1.0,4,5,2,0,3,1,8,13,4,7,12,17,55,1.08,1.73,1.37,4.45,7.5,0.0
1.58,1.5,9,0,0,0,1,1,11,6,4,3,11,15,62,1.53,0.78,2.1,3.4,3.35,0.0
2.33,0.82,2,7,4,0,4,2,8,13,4,6,26,17,48,1.1,1.58,1.83,3.3,4.6,0.0
1.92,1.42,7,1,0,0,0,0,17,7,9,2,14,11,57,2.15,0.87,1.38,4.6,6.8,0.0
1.45,0.92,6,1,3,0,2,0,14,6,10,2,20,13,47,2.27,0.94,1.67,3.95,4.8,1.0
1.67,1.58,7,10,0,0,4,1,12,15,6,8,8,17,39,1.59,2.16,2.95,3.35,2.35,0.0
1.33,1.27,12,3,6,0,2,1,17,12,6,6,15,16,50,2.06,1.57,3.25,3.6,2.1,0.0
1.92,1.92,5,4,0,0,0,0,6,10,4,6,16,12,38,0.95,1.21,3.2,3.25,2.25,2.0
0.92,0.5,6,5,3,0,3,0,4,7,2,5,8,18,56,0.79,1.1,2.3,3.05,3.3,2.0
1.67,1.08,7,4,1,0,1,0,15,9,8,5,10,12,57,1.99,1.13,1.71,3.8,4.5,0.0
1.75,1.33,7,6,1,0,3,0,14,13,8,8,14,19,46,1.72,1.75,3.4,3.4,2.1,0.0
2.0,0.5,7,2,0,0,2,0,16,9,7,5,13,15,54,2.01,1.21,1.5,4.0,6.75,2.0
0.92,1.67,4,5,1,0,1,0,11,10,6,6,15,5,42,1.51,1.41,2.7,3.05,2.75,0.0
1.25,0.92,5,6,3,0,3,0,6,8,4,3,13,17,65,0.9,1.06,2.3,3.2,3.1,1.0
1.17,1.0,4,5,1,0,0,1,14,8,8,5,23,12,55,1.76,1.09,2.45,3.35,2.75,0.0
1.85,0.75,6,8,0,0,2,0,17,12,8,8,15,11,54,1.99,1.68,1.91,3.6,3.75,0.0
1.42,0.92,7,8,3,1,4,0,12,17,6,8,11,15,47,1.62,2.02,1.69,3.85,4.65,2.0
1.77,0.92,8,0,2,0,2,0,8,7,4,0,17,10,52,1.19,0.64,1.69,3.6,5.1,1.0
0.85,1.38,11,1,2,0,3,1,15,9,5,2,13,11,61,1.84,0.89,2.55,3.15,2.8,1.0
1.69,2.0,5,5,1,0,0,0,10,13,4,5,12,12,55,1.17,1.46,4.0,3.4,1.91,1.0
2.38,1.17,5,3,1,0,2,0,17,11,8,9,12,20,53,2.03,1.69,2.0,3.55,3.6,2.0
1.77,1.54,13,2,0,0,1,0,16,10,9,6,11,19,57,1.92,1.48,2.7,3.35,2.55,1.0
2.0,1.46,3,6,1,0,1,0,15,9,10,4,17,10,47,1.93,1.4,1.44,4.65,6.3,0.0
0.77,0.69,4,5,0,0,0,0,14,11,4,5,7,16,53,1.55,1.36,1.95,3.25,4.2,2.0
1.55,1.31,5,7,1,0,1,0,8,8,7,3,11,15,54,1.19,1.06,2.66,3.1,2.63,1.0
1.46,1.0,6,6,4,0,3,0,10,15,3,8,14,13,51,1.14,1.89,2.45,3.25,2.85,2.0
1.5,1.15,2,7,1,0,1,0,10,6,3,3,14,16,62,1.11,0.74,2.6,3.1,2.65,1.0
1.31,1.0,4,1,0,0,1,0,6,8,5,5,12,12,44,1.08,1.07,1.91,3.55,3.9,0.0
1.31,0.92,3,6,3,0,2,0,19,12,6,6,19,16,37,2.01,1.57,1.95,3.6,3.6,0.0
1.77,1.54,3,6,2,1,2,0,11,14,5,7,13,10,45,1.4,1.73,1.87,3.75,3.9,0.0
0.75,0.69,8,5,3,0,2,0,17,14,7,10,14,19,59,1.93,1.85,3.5,3.25,2.1,2.0
1.08,1.31,7,15,4,1,3,0,10,22,5,11,9,10,35,1.46,2.62,2.75,3.4,2.45,1.0
1.85,2.08,7,3,1,0,2,0,9,11,4,5,16,13,51,1.17,1.42,4.9,3.95,1.65,2.0
1.23,1.23,1,4,0,0,3,0,6,20,3,6,17,21,45,0.82,2.08,3.55,3.3,2.05,1.0
1.46,0.69,4,5,3,0,2,0,5,11,4,3,9,14,48,0.89,1.16,2.75,3.1,2.65,0.0
1.85,0.92,3,6,3,0,4,0,7,13,6,6,14,14,56,1.18,1.59,1.59,3.65,6.25,2.0
0.69,2.15,5,4,3,0,1,0,12,16,8,9,16,19,38,1.5,1.88,7.0,5.1,1.37,1.0
2.21,1.5,6,4,1,0,2,0,17,15,12,7,11,18,58,2.33,1.7,1.59,4.05,5.5,1.0
1.36,1.36,3,4,3,1,2,0,11,10,3,7,12,11,51,1.21,1.36,2.85,3.3,2.45,2.0
1.07,1.14,10,5,3,0,2,0,16,7,7,5,21,13,52,2.01,1.19,2.3,3.2,3.15,0.0
0.86,0.64,6,2,3,0,2,0,13,6,6,3,13,14,51,1.7,0.83,2.0,3.25,3.85,2.0
1.93,0.93,7,2,1,0,0,0,11,12,7,10,9,4,42,1.56,1.84,1.49,4.45,5.95,0.0
1.64,1.07,7,12,3,0,0,0,19,15,9,9,13,11,46,2.32,1.93,1.87,3.5,4.15,0.0
0.71,1.36,4,11,2,0,1,0,8,9,4,4,15,11,37,1.17,1.38,2.35,3.55,2.8,1.0
1.71,1.29,3,4,3,0,3,0,8,15,6,6,15,10,47,1.14,1.57,2.3,3.35,3.0,1.0
2.07,1.93,6,8,4,0,3,0,6,9,3,4,15,21,38,0.92,1.27,1.71,3.9,4.5,1.0
1.71,0.93,5,2,0,0,2,0,10,8,3,4,8,14,66,1.52,0.9,1.39,4.55,7.75,1.0
